,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-13,145.84742736816406,113.05500030517578,87.98999786376953,116.94000244140625,116.05049896240234,198.6199951171875,147.11000061035156,113.05500030517578,87.98999786376953,116.94000244140625,116.05049896240234,198.6199951171875,148.10000610351562,113.18399810791016,88.36000061035156,117.97000122070312,117.875,199.88999938964844,143.11000061035156,107.80000305175781,82.0,112.05000305175781,113.6050033569336,191.27999877929688,144.58999633789062,109.06900024414062,82.12000274658203,112.4000015258789,114.53299713134766,192.5800018310547,113990900,93684000,20078400,3361500,35038000,24549800
2022-05-16,144.29090881347656,110.81050109863281,86.4800033569336,117.80000305175781,114.44499969482422,200.0399932861328,145.5399932861328,110.81050109863281,86.4800033569336,117.80000305175781,114.44499969482422,200.0399932861328,147.52000427246094,113.99250030517578,89.08000183105469,119.76000213623047,116.16999816894531,205.3699951171875,144.17999267578125,110.35399627685547,86.33999633789062,114.20999908447266,113.8895034790039,195.92999267578125,145.5500030517578,113.0999984741211,87.69999694824219,116.62999725341797,114.95549774169922,197.0500030517578,86643800,74566000,19644800,2408500,25990000,27112600
2022-05-17,147.9591522216797,115.36849975585938,91.98999786376953,123.44000244140625,116.4729995727539,202.6199951171875,149.24000549316406,115.36849975585938,91.98999786376953,123.44000244140625,116.4729995727539,202.6199951171875,149.77000427246094,115.80000305175781,94.4800033569336,124.66999816894531,116.9000015258789,205.4600067138672,146.67999267578125,111.27649688720703,89.54000091552734,120.2300033569336,114.87000274658203,198.36000061035156,148.86000061035156,113.2750015258789,92.75,123.41000366210938,116.84049987792969,202.1199951171875,78336300,76448000,27330300,2794900,23054000,24872700
2022-05-18,139.61141967773438,107.11250305175781,87.30999755859375,118.86000061035156,111.89949798583984,192.24000549316406,140.82000732421875,107.11250305175781,87.30999755859375,118.86000061035156,111.89949798583984,192.24000549316406,147.36000061035156,112.85299682617188,91.63999938964844,124.22000122070312,115.4000015258789,201.0,139.89999389648438,106.2490005493164,87.0,118.43000030517578,111.55549621582031,191.6300048828125,146.85000610351562,111.43949890136719,90.0,121.19999694824219,115.0,200.0,109742900,108380000,18991300,3051900,35126000,23960000
2022-05-19,136.17120361328125,107.31900024414062,87.69000244140625,125.33999633789062,110.38400268554688,191.2899932861328,137.35000610351562,107.31900024414062,87.69000244140625,125.33999633789062,110.38400268554688,191.2899932861328,141.66000366210938,110.03399658203125,90.08999633789062,126.86000061035156,113.01000213623047,195.2899932861328,136.60000610351562,106.19300079345703,85.73999786376953,118.91000366210938,110.0,189.60000610351562,139.8800048828125,106.28050231933594,86.18000030517578,119.19999694824219,111.43150329589844,191.1999969482422,136095600,88142000,20776400,3589000,34144000,24446900
2022-05-20,136.40914916992188,107.59100341796875,86.79000091552734,124.47000122070312,108.90799713134766,193.5399932861328,137.58999633789062,107.59100341796875,86.79000091552734,124.47000122070312,108.90799713134766,193.5399932861328,140.6999969482422,109.89800262451172,90.16999816894531,129.64999389648438,112.18350219726562,197.91000366210938,132.61000061035156,105.0094985961914,84.7300033569336,121.25,105.79650115966797,187.8699951171875,139.08999633789062,109.56849670410156,88.69999694824219,126.12000274658203,111.95099639892578,194.97000122070312,137426100,99500000,21020800,2738500,48962000,31465600
2022-05-23,141.88177490234375,107.55699920654297,87.2300033569336,124.0,111.48799896240234,196.22999572753906,143.11000061035156,107.55699920654297,87.2300033569336,124.0,111.48799896240234,196.22999572753906,143.25999450683594,108.81900024414062,87.41500091552734,125.75,112.14749908447266,196.99000549316406,137.64999389648438,103.94999694824219,84.76000213623047,122.05999755859375,108.74099731445312,191.24000549316406,137.7899932861328,108.46099853515625,87.05999755859375,125.75,109.5875015258789,195.19000244140625,117726300,107798000,13998200,1779500,37184000,25059200
2022-05-24,139.15536499023438,104.0999984741211,82.47000122070312,115.7300033569336,105.97000122070312,181.27999877929688,140.36000061035156,104.0999984741211,82.47000122070312,115.7300033569336,105.97000122070312,181.27999877929688,141.97000122070312,105.4000015258789,85.12000274658203,120.76000213623047,106.45850372314453,183.67999267578125,137.3300018310547,101.26000213623047,81.54000091552734,113.94000244140625,101.8844985961914,176.11000061035156,140.80999755859375,104.0250015258789,84.98999786376953,120.1500015258789,105.77200317382812,180.5500030517578,104132700,102934000,15214400,3146700,76780000,50406300
2022-05-25,139.31399536132812,106.7750015258789,82.30999755859375,119.31999969482422,105.80500030517578,183.8300018310547,140.52000427246094,106.7750015258789,82.30999755859375,119.31999969482422,105.80500030517578,183.8300018310547,141.7899932861328,108.17500305175781,84.06999969482422,119.81999969482422,106.5,185.4499969482422,138.33999633789062,103.6500015258789,81.06999969482422,116.5999984741211,103.85649871826172,179.32000732421875,138.42999267578125,103.65550231933594,83.72000122070312,117.41999816894531,104.9854965209961,180.39999389648438,92482700,93120000,23093700,2751400,40258000,28030200
2022-05-26,142.54600524902344,111.07749938964844,94.4800033569336,136.19000244140625,107.7925033569336,191.6300048828125,143.77999877929688,111.07749938964844,94.4800033569336,136.19000244140625,107.7925033569336,191.6300048828125,144.33999633789062,112.66549682617188,95.08999633789062,136.91000366210938,108.64949798583984,192.8300018310547,137.13999938964844,107.45349884033203,86.7300033569336,124.33999633789062,105.2249984741211,182.25999450683594,137.38999938964844,107.97000122070312,87.30000305175781,124.91000366210938,105.677001953125,182.8800048828125,90601500,93002000,50825000,5801400,37948000,23056500
2022-05-27,148.355712890625,115.14649963378906,93.41000366210938,139.08999633789062,112.31649780273438,195.1300048828125,149.63999938964844,115.14649963378906,93.41000366210938,139.08999633789062,112.31649780273438,195.1300048828125,149.67999267578125,115.18699645996094,94.5,139.38999938964844,112.31800079345703,195.3300018310547,145.25999450683594,112.62799835205078,90.37000274658203,134.0399932861328,109.13849639892578,189.8000030517578,145.38999938964844,113.55000305175781,92.20999908447266,134.3000030517578,109.48300170898438,191.36000061035156,90978500,93660000,26716000,4573600,37914000,22562700
2022-05-31,147.56260681152344,120.20950317382812,96.05000305175781,140.35000610351562,113.76200103759766,193.63999938964844,148.83999633789062,120.20950317382812,96.05000305175781,140.35000610351562,113.76200103759766,193.63999938964844,150.66000366210938,121.99449920654297,99.31999969482422,146.99000549316406,115.73500061035156,197.60000610351562,146.83999633789062,115.67500305175781,95.44999694824219,140.07000732421875,112.07849884033203,192.00999450683594,149.07000732421875,116.27999877929688,98.33000183105469,145.8699951171875,112.74649810791016,194.88999938964844,103718400,144634000,33790000,7224800,50012000,26131100
2022-06-01,147.43370056152344,121.68399810791016,93.37999725341797,141.30999755859375,113.89199829101562,188.63999938964844,148.7100067138672,121.68399810791016,93.37999725341797,141.30999755859375,113.89199829101562,188.63999938964844,151.74000549316406,125.17900085449219,96.93000030517578,145.38999938964844,117.10150146484375,199.52999877929688,147.67999267578125,120.62249755859375,91.87999725341797,139.33999633789062,113.25,185.0,149.89999389648438,122.25599670410156,95.9000015258789,141.80999755859375,114.8550033569336,196.50999450683594,74286600,127528000,23730900,3144400,36606000,36623500
2022-06-02,149.91226196289062,125.51100158691406,97.5,146.1999969482422,117.62249755859375,198.86000061035156,151.2100067138672,125.51100158691406,97.5,146.1999969482422,117.62249755859375,198.86000061035156,151.27000427246094,125.61000061035156,97.62999725341797,146.66000366210938,117.89949798583984,200.94000244140625,146.86000061035156,120.04499816894531,93.4000015258789,141.32000732421875,112.94650268554688,187.72999572753906,147.8300018310547,121.68399810791016,93.66999816894531,141.32000732421875,114.0,188.4499969482422,72348100,100560000,23228100,2937600,37992000,31951600
2022-06-03,144.13229370117188,122.3499984741211,93.20999908447266,143.4199981689453,114.54100036621094,190.77999877929688,145.3800048828125,122.3499984741211,93.20999908447266,143.4199981689453,114.54100036621094,190.77999877929688,147.97000122070312,124.4000015258789,96.0,145.38999938964844,116.32150268554688,196.61000061035156,144.4600067138672,121.04650115966797,93.02300262451172,142.0,113.51850128173828,189.77999877929688,146.89999389648438,124.19999694824219,95.1500015258789,144.2100067138672,116.0625,195.97999572753906,88570300,97604000,15855900,1944600,26136000,19465000
2022-06-06,144.8857421875,124.79000091552734,99.01000213623047,146.99000549316406,116.82050323486328,194.25,146.13999938964844,124.79000091552734,99.01000213623047,146.99000549316406,116.82050323486328,194.25,148.57000732421875,128.99000549316406,102.41999816894531,151.5800018310547,119.34700012207031,196.9199981689453,144.89999389648438,123.80999755859375,97.91500091552734,143.67999267578125,116.16400146484375,188.39999389648438,147.02999877929688,125.25,99.63999938964844,148.7100067138672,116.70449829101562,193.99000549316406,71598400,135269000,37287200,4016100,33542000,30574200
2022-06-07,147.43370056152344,123.0,104.31999969482422,150.5800018310547,117.14949798583984,195.64999389648438,148.7100067138672,123.0,104.31999969482422,150.5800018310547,117.14949798583984,195.64999389648438,149.0,124.0999984741211,104.45999908447266,150.99000549316406,117.69100189208984,196.52999877929688,144.10000610351562,120.62999725341797,99.41999816894531,144.94000244140625,115.052001953125,191.49000549316406,144.35000610351562,122.01000213623047,99.98999786376953,145.05999755859375,115.48049926757812,191.92999267578125,67808200,85156700,35958700,2625100,31590000,18828700
2022-06-08,146.69015502929688,121.18000030517578,119.62000274658203,152.8800048828125,117.19400024414062,196.63999938964844,147.9600067138672,121.18000030517578,119.62000274658203,152.8800048828125,117.19400024414062,196.63999938964844,149.8699951171875,123.75,121.05500030517578,155.6999969482422,118.57050323486328,202.02999877929688,147.4600067138672,120.75,107.80999755859375,149.33999633789062,116.5999984741211,194.41000366210938,148.5800018310547,122.61000061035156,108.26000213623047,152.0399932861328,116.7614974975586,194.6699981689453,53950200,64926600,92337000,5293700,26108000,22267200
2022-06-09,141.41580200195312,116.1500015258789,109.9000015258789,145.50999450683594,114.83550262451172,184.0,142.63999938964844,116.1500015258789,109.9000015258789,145.50999450683594,114.83550262451172,184.0,147.9499969482422,121.30000305175781,118.22000122070312,151.0399932861328,118.29900360107422,199.4499969482422,142.52999877929688,116.0999984741211,109.44000244140625,145.11000061035156,114.7760009765625,183.67999267578125,147.0800018310547,119.98999786376953,115.0,150.5500030517578,116.32749938964844,194.27999877929688,69473000,67029800,72512300,3758800,25798000,23501600
2022-06-10,135.9530792236328,109.6500015258789,109.83999633789062,142.8699951171875,111.1614990234375,175.57000732421875,137.1300048828125,109.6500015258789,109.83999633789062,142.8699951171875,111.1614990234375,175.57000732421875,140.75999450683594,114.5,114.81999969482422,151.5800018310547,113.27899932861328,183.10000610351562,137.05999755859375,109.05000305175781,108.23999786376953,142.75,110.36599731445312,175.02000427246094,140.27999877929688,113.41999816894531,113.66000366210938,149.38999938964844,112.44499969482422,183.0399932861328,91437900,87266000,49859200,5027500,41452000,27450800
2022-06-13,130.74815368652344,103.66999816894531,98.5199966430664,131.8800048828125,106.39250183105469,164.25999450683594,131.8800048828125,103.66999816894531,98.5199966430664,131.8800048828125,106.39250183105469,164.25999450683594,135.1999969482422,106.54000091552734,104.52999877929688,139.4499969482422,108.79149627685547,172.5800018310547,131.44000244140625,101.86000061035156,97.58000183105469,130.50999450683594,106.11900329589844,164.02999877929688,132.8699951171875,104.19000244140625,103.61000061035156,139.1699981689453,106.7864990234375,170.58999633789062,122207100,99277700,36396700,4370100,47252000,31749300
2022-06-14,131.62057495117188,102.30999755859375,105.2300033569336,140.8000030517578,106.71549987792969,163.72999572753906,132.75999450683594,102.30999755859375,105.2300033569336,140.8000030517578,106.71549987792969,163.72999572753906,133.88999938964844,104.87999725341797,106.07499694824219,141.63999938964844,107.92449951171875,166.75,131.47999572753906,101.43000030517578,100.83000183105469,136.1199951171875,105.80000305175781,161.36000061035156,133.1300048828125,104.19000244140625,101.98999786376953,136.67999267578125,106.53500366210938,166.02999877929688,84784300,69728800,28567500,3170900,33706000,27244300
2022-06-15,134.26766967773438,107.66999816894531,108.02999877929688,144.82000732421875,109.7645034790039,169.35000610351562,135.42999267578125,107.66999816894531,108.02999877929688,144.82000732421875,109.7645034790039,169.35000610351562,137.33999633789062,109.05999755859375,108.62999725341797,145.75999450683594,111.42350006103516,172.16000366210938,132.16000366210938,103.52999877929688,104.38200378417969,140.0800018310547,107.66950225830078,163.97999572753906,134.2899932861328,103.86000061035156,106.80999755859375,144.6999969482422,108.54499816894531,167.1999969482422,91533000,85011100,24026100,3713600,39698000,30008300
2022-06-16,128.94374084472656,103.66000366210938,101.44999694824219,137.3800048828125,106.03350067138672,160.8699951171875,130.05999755859375,103.66000366210938,101.44999694824219,137.3800048828125,106.03350067138672,160.8699951171875,132.38999938964844,104.58000183105469,104.91000366210938,140.57000732421875,108.64849853515625,165.0800018310547,129.0399932861328,102.01000213623047,100.51000213623047,136.00999450683594,105.13800048828125,159.61000061035156,132.0800018310547,104.47000122070312,102.79000091552734,139.00999450683594,107.22100067138672,163.72000122070312,108123900,82186300,22357800,3955600,51684000,26944100
2022-06-17,130.43089294433594,106.22000122070312,102.23999786376953,139.8300018310547,107.14350128173828,163.74000549316406,131.55999755859375,106.22000122070312,102.23999786376953,139.8300018310547,107.14350128173828,163.74000549316406,133.0800018310547,106.9800033569336,112.75,145.00999450683594,108.69950103759766,165.89999389648438,129.80999755859375,102.51000213623047,101.32599639892578,137.5500030517578,105.0459976196289,159.89999389648438,130.07000732421875,102.80000305175781,112.54000091552734,142.99000549316406,106.03350067138672,161.67999267578125,134520300,99772100,73019300,4998900,51376000,31374200
2022-06-21,134.70388793945312,108.68000030517578,106.38999938964844,145.6300048828125,111.54399871826172,157.0500030517578,135.8699951171875,108.68000030517578,106.38999938964844,145.6300048828125,111.54399871826172,157.0500030517578,137.05999755859375,111.62999725341797,107.06199645996094,146.64999389648438,112.489501953125,167.75999450683594,133.32000732421875,103.55999755859375,103.87000274658203,141.00999450683594,108.5999984741211,155.97000122070312,133.4199981689453,108.19999694824219,105.95999908447266,142.77999877929688,108.92949676513672,165.92999267578125,81000500,70901200,33975000,3152400,47416000,50724900
2022-06-22,134.18838500976562,108.94999694824219,105.1500015258789,142.69000244140625,111.48750305175781,155.85000610351562,135.35000610351562,108.94999694824219,105.1500015258789,142.69000244140625,111.48750305175781,155.85000610351562,137.75999450683594,112.12999725341797,107.0999984741211,147.13999938964844,113.34649658203125,160.7899932861328,133.91000366210938,107.0199966430664,103.08000183105469,142.6300048828125,110.38249969482422,155.44000244140625,134.7899932861328,107.43000030517578,104.2300033569336,142.8300018310547,110.55650329589844,158.3800048828125,73409200,60040100,24233000,2511500,30774000,47267800
2022-06-23,137.0832977294922,112.44000244140625,112.11000061035156,146.1300048828125,112.24199676513672,158.75,138.27000427246094,112.44000244140625,112.11000061035156,146.1300048828125,112.24199676513672,158.75,138.58999633789062,113.0,113.08999633789062,149.99000549316406,112.74250030517578,159.75,135.6300048828125,107.93000030517578,108.08100128173828,143.27999877929688,110.50050354003906,154.25,136.82000732421875,110.38999938964844,109.95999908447266,145.3800048828125,112.23149871826172,156.27000427246094,72433800,64345300,33228200,3105900,28362000,40499200
2022-06-24,140.44419860839844,116.45999908447266,117.62000274658203,151.33999633789062,117.9749984741211,170.16000366210938,141.66000366210938,116.45999908447266,117.62000274658203,151.33999633789062,117.9749984741211,170.16000366210938,141.91000366210938,116.70999908447266,118.08999633789062,152.5800018310547,118.0790023803711,170.25,139.77000427246094,111.43000030517578,114.30000305175781,148.42999267578125,112.95249938964844,161.3000030517578,139.89999389648438,112.37999725341797,115.30000305175781,149.00999450683594,112.99500274658203,161.72999572753906,89116800,69867600,27029900,2451600,41164000,68736000
2022-06-27,140.44419860839844,113.22000122070312,118.7300033569336,155.24000549316406,115.83350372314453,169.49000549316406,141.66000366210938,113.22000122070312,118.7300033569336,155.24000549316406,115.83350372314453,169.49000549316406,143.49000549316406,117.9800033569336,121.37999725341797,155.39999389648438,118.57949829101562,171.75,140.97000122070312,112.69999694824219,117.87999725341797,151.5800018310547,115.17949676513672,168.00999450683594,142.6999969482422,117.08999633789062,119.97000122070312,154.10000610351562,118.27300262451172,171.32000732421875,70207900,62133200,21724300,3542900,36420000,29174600
2022-06-28,136.2604217529297,107.4000015258789,116.76000213623047,153.7899932861328,112.00749969482422,160.67999267578125,137.44000244140625,107.4000015258789,116.76000213623047,153.7899932861328,112.00749969482422,160.67999267578125,143.4199981689453,114.8499984741211,120.93000030517578,156.77000427246094,117.30950164794922,171.3000030517578,137.32000732421875,107.04000091552734,116.51000213623047,151.82000732421875,111.8479995727539,160.61000061035156,142.1300048828125,113.5,118.9800033569336,155.19000244140625,115.80249786376953,169.89999389648438,67083400,74942900,18659400,3071800,35792000,27744500
2022-06-29,138.03506469726562,108.91999816894531,116.02999877929688,151.32000732421875,111.70149993896484,163.94000244140625,139.22999572753906,108.91999816894531,116.02999877929688,151.32000732421875,111.70149993896484,163.94000244140625,140.6699981689453,110.98999786376953,117.08999633789062,155.0,113.1604995727539,166.3300018310547,136.6699981689453,106.91000366210938,113.70999908447266,150.4600067138672,110.87249755859375,160.32000732421875,137.4600067138672,107.37999725341797,115.80999755859375,151.41000366210938,111.552001953125,163.57000732421875,66242400,66375300,13793900,2423900,24716000,28595200
2022-06-30,135.54661560058594,106.20999908447266,113.68000030517578,148.72999572753906,108.96299743652344,161.25,136.72000122070312,106.20999908447266,113.68000030517578,148.72999572753906,108.96299743652344,161.25,138.3699951171875,108.18000030517578,114.5999984741211,149.72000122070312,110.88800048828125,165.22999572753906,133.77000427246094,102.5199966430664,111.37999725341797,146.4499969482422,106.75,158.49000549316406,137.25,108.11000061035156,113.7699966430664,149.4199981689453,110.0,162.14999389648438,98964500,97679400,13836200,3075500,43170000,35250600
2022-07-01,137.7376251220703,109.55999755859375,116.0,151.49000549316406,108.73750305175781,160.02999877929688,138.92999267578125,109.55999755859375,116.0,151.49000549316406,108.73750305175781,160.02999877929688,139.0399932861328,109.75,116.625,151.97000122070312,109.25,160.6199951171875,135.66000366210938,105.8499984741211,112.91999816894531,147.6199951171875,106.73049926757812,155.0,136.0399932861328,106.29000091552734,113.62999725341797,148.08999633789062,107.93299865722656,160.30999755859375,71051600,73021200,16679400,1816800,35476000,31423900
2022-07-05,140.3450469970703,113.5,120.12999725341797,154.25,113.26300048828125,168.19000244140625,141.55999755859375,113.5,120.12999725341797,154.25,113.26300048828125,168.19000244140625,141.61000061035156,114.08000183105469,120.52999877929688,154.94000244140625,113.37699890136719,168.25,136.92999267578125,106.31999969482422,112.13999938964844,148.32000732421875,105.73149871826172,157.02000427246094,137.77000427246094,107.5999984741211,114.51000213623047,151.8000030517578,107.10050201416016,158.13999938964844,73353800,76583700,20989300,3202100,39342000,28618600
2022-07-06,141.69338989257812,114.33000183105469,119.12000274658203,149.1999969482422,114.5719985961914,169.77000427246094,142.9199981689453,114.33000183105469,119.12000274658203,149.1999969482422,114.5719985961914,169.77000427246094,144.1199951171875,115.4800033569336,120.0,151.83999633789062,115.5895004272461,171.58999633789062,141.0800018310547,112.01000213623047,115.51000213623047,144.6199951171875,111.47599792480469,165.4600067138672,141.35000610351562,113.20999908447266,118.93000030517578,151.38999938964844,113.302001953125,168.1999969482422,74064300,66958900,20222700,2895600,37432000,23085900
2022-07-07,145.0939483642578,116.33000183105469,122.38999938964844,154.69000244140625,118.78299713134766,172.19000244140625,146.35000610351562,116.33000183105469,122.38999938964844,154.69000244140625,118.78299713134766,172.19000244140625,146.5500030517578,116.98999786376953,125.0,156.69000244140625,119.18949890136719,172.72000122070312,143.27999877929688,113.48999786376953,120.62999725341797,150.27000427246094,114.83350372314453,167.77999877929688,143.2899932861328,113.8499984741211,120.62999725341797,150.72000122070312,115.08000183105469,169.4499969482422,66253700,57872300,24202000,2426200,40936000,24083400
2022-07-08,145.77801513671875,115.54000091552734,120.9000015258789,152.39999389648438,119.35350036621094,170.8800048828125,147.0399932861328,115.54000091552734,120.9000015258789,152.39999389648438,119.35350036621094,170.8800048828125,147.5500030517578,116.58000183105469,125.83999633789062,155.35000610351562,119.68499755859375,172.39999389648438,145.0,113.69000244140625,120.69999694824219,150.9600067138672,116.90149688720703,168.14999389648438,145.25999450683594,114.5999984741211,122.26000213623047,150.97000122070312,117.25,169.97999572753906,64547800,45719700,27221400,1750800,38238000,19249200
2022-07-11,143.6266326904297,111.75,109.56999969482422,143.72999572753906,115.67649841308594,162.8800048828125,144.8699951171875,111.75,109.56999969482422,143.72999572753906,115.67649841308594,162.8800048828125,146.63999938964844,114.30000305175781,115.58000183105469,147.0399932861328,117.99800109863281,167.49000549316406,143.77999877929688,110.87000274658203,109.33000183105469,142.5399932861328,115.33049774169922,161.91000366210938,145.6699981689453,114.08000183105469,115.45999908447266,146.92999267578125,117.99800109863281,167.07000732421875,63141600,53487600,31249900,2162600,31196000,21885600
2022-07-12,144.60813903808594,109.22000122070312,109.20999908447266,143.47999572753906,114.02050018310547,163.27000427246094,145.86000061035156,109.22000122070312,109.20999908447266,143.47999572753906,114.02050018310547,163.27000427246094,148.4499969482422,113.2300033569336,111.0,145.10000610351562,116.9739990234375,165.91000366210938,145.0500030517578,108.33999633789062,107.05999755859375,140.57000732421875,113.69000244140625,162.10000610351562,145.75999450683594,112.16000366210938,110.86000061035156,144.17999267578125,116.21499633789062,164.8000030517578,77588800,54280300,22318500,1664300,29960000,16639700
2022-07-13,144.24134826660156,110.4000015258789,109.0999984741211,145.25999450683594,111.35350036621094,163.49000549316406,145.49000549316406,110.4000015258789,109.0999984741211,145.25999450683594,111.35350036621094,163.49000549316406,146.4499969482422,111.77999877929688,110.63999938964844,146.14999389648438,114.19599914550781,164.97999572753906,142.1199951171875,106.01000213623047,106.75,140.5800018310547,111.20149993896484,159.61000061035156,142.99000549316406,107.02999877929688,106.83999633789062,140.5800018310547,111.70099639892578,160.16000366210938,71185600,61353800,16861400,1619700,43722000,16555100
2022-07-14,147.1957550048828,110.62999725341797,103.76000213623047,142.07000732421875,110.36750030517578,158.0500030517578,148.47000122070312,110.62999725341797,103.76000213623047,142.07000732421875,110.36750030517578,158.0500030517578,148.9499969482422,111.18000030517578,108.54000091552734,144.25999450683594,111.09300231933594,162.58999633789062,143.25,107.58000183105469,100.70999908447266,140.41000366210938,108.37300109863281,157.27999877929688,144.0800018310547,110.23999786376953,107.80000305175781,143.94000244140625,110.21050262451172,161.22000122070312,78140700,51163100,35314900,1831900,37004000,23765200
2022-07-15,148.8811798095703,113.55000305175781,102.44000244140625,140.08999633789062,111.77749633789062,164.6999969482422,150.1699981689453,113.55000305175781,102.44000244140625,140.08999633789062,111.77749633789062,164.6999969482422,150.86000061035156,115.58999633789062,103.63999938964844,141.25,113.1405029296875,164.97999572753906,148.1999969482422,111.58999633789062,97.83999633789062,135.64999389648438,110.9000015258789,159.82000732421875,149.77999877929688,112.5,103.48999786376953,140.85000610351562,112.00050354003906,160.5399932861328,76259900,84317800,33572300,2139800,46770000,23342800
2022-07-18,145.8077850341797,113.76000213623047,103.13999938964844,141.0800018310547,109.02999877929688,167.22999572753906,147.07000732421875,113.76000213623047,103.13999938964844,141.0800018310547,109.02999877929688,167.22999572753906,151.57000732421875,117.23999786376953,106.95999908447266,147.0399932861328,113.68000030517578,171.69000244140625,146.6999969482422,113.1500015258789,102.94999694824219,140.50999450683594,108.37000274658203,165.63999938964844,150.74000549316406,115.0,105.87999725341797,143.85000610351562,112.63999938964844,166.75,81420900,59115400,20503400,1773600,43164600,23574300
2022-07-19,149.70404052734375,118.20999908447266,104.75,142.3800048828125,113.80999755859375,175.77999877929688,151.0,118.20999908447266,104.75,142.3800048828125,113.80999755859375,175.77999877929688,151.22999572753906,118.94999694824219,104.81999969482422,142.75999450683594,114.0199966430664,176.49000549316406,146.91000366210938,114.02999877929688,101.52999877929688,137.63999938964844,109.55999755859375,169.50999450683594,147.9199981689453,115.69999694824219,103.97000122070312,141.08999633789062,110.8499984741211,170.3699951171875,82982400,60990000,19842500,2563800,36530900,25933700
2022-07-20,151.72653198242188,122.7699966430664,103.95999908447266,140.82000732421875,113.9000015258789,183.08999633789062,153.0399932861328,122.7699966430664,103.95999908447266,140.82000732421875,113.9000015258789,183.08999633789062,153.72000122070312,123.4800033569336,107.16000366210938,144.25999450683594,115.4000015258789,183.60000610351562,150.3699951171875,118.31999969482422,102.8499984741211,138.97999572753906,112.4800033569336,176.6999969482422,151.1199951171875,118.62000274658203,106.23999786376953,144.02000427246094,113.16999816894531,177.49000549316406,64823400,71268300,21897900,2444100,35600400,24784300
2022-07-21,154.0167236328125,124.62999725341797,105.12999725341797,144.57000732421875,114.33999633789062,183.1699981689453,155.35000610351562,124.62999725341797,105.12999725341797,144.57000732421875,114.33999633789062,183.1699981689453,155.57000732421875,124.8499984741211,106.61000061035156,146.25,114.55000305175781,183.85000610351562,151.94000244140625,121.26000213623047,103.68000030517578,141.5,111.11000061035156,178.8699951171875,154.5,123.19999694824219,104.05999755859375,141.55999755859375,114.27999877929688,180.6300048828125,65086600,60239900,17865500,1731900,32676200,27195800
2022-07-22,152.7675323486328,122.41999816894531,100.61000061035156,140.00999450683594,107.9000015258789,169.27000427246094,154.08999633789062,122.41999816894531,100.61000061035156,140.00999450683594,107.9000015258789,169.27000427246094,156.27999877929688,125.5,104.69999694824219,144.16000366210938,112.33999633789062,175.60000610351562,153.41000366210938,121.3499984741211,99.68000030517578,139.3000030517578,106.5,168.41000366210938,155.38999938964844,125.01000213623047,104.30999755859375,142.14999389648438,111.0,173.07000732421875,66675400,51463800,18819800,1790800,48901200,42583900
2022-07-25,151.63731384277344,121.13999938964844,101.05999755859375,140.25,107.51000213623047,166.64999389648438,152.9499969482422,121.13999938964844,101.05999755859375,140.25,107.51000213623047,166.64999389648438,155.0399932861328,123.63999938964844,101.2699966430664,142.5399932861328,109.87000274658203,170.57000732421875,152.27999877929688,120.02999877929688,98.73999786376953,138.44000244140625,106.30000305175781,164.80999755859375,154.00999450683594,122.69999694824219,100.5,140.00999450683594,108.41000366210938,169.0,53623900,50221300,16604300,1224000,34690900,26166300
2022-07-26,150.29891967773438,114.80999755859375,101.44000244140625,138.1699981689453,105.0199966430664,159.14999389648438,151.60000610351562,114.80999755859375,101.44000244140625,138.1699981689453,105.0199966430664,159.14999389648438,153.08999633789062,118.1500015258789,105.25,143.25999450683594,107.19999694824219,166.0,150.8000030517578,114.52999877929688,100.80999755859375,137.42999267578125,104.06999969482422,157.9499969482422,152.25999450683594,115.79000091552734,104.30999755859375,142.85000610351562,106.5999984741211,165.94000244140625,55138700,67075100,28004300,1768700,47991000,28468400
2022-07-27,155.4443359375,120.97000122070312,102.77999877929688,141.00999450683594,113.05999755859375,169.5800018310547,156.7899932861328,120.97000122070312,102.77999877929688,141.00999450683594,113.05999755859375,169.5800018310547,157.3300018310547,121.9000015258789,102.97000122070312,141.3699951171875,113.91000366210938,170.8699951171875,152.16000366210938,117.16000366210938,99.80000305175781,136.39999389648438,108.01000213623047,162.02000427246094,152.5800018310547,117.30999755859375,102.19999694824219,139.4199981689453,109.26000213623047,162.58999633789062,78620700,61582000,19366600,1726500,59858500,43846600
