user_id,Attrition
459,0.044509779784906466
748,0.6251080486722951
609,0.0682922779794195
989,0.12604979789913914
1038,0.20312155475346724
473,0.007655235165305217
711,0.32927516701784915
717,0.3692194956610515
140,0.1106836979998483
1123,0.11699641490085465
39,0.06020789193249667
1368,0.14800639585014816
1026,0.21879236553596093
322,0.09960272427177692
742,0.18653233774228878
935,0.06689695634711748
479,0.13752068869596054
1236,0.22218585771540478
1079,0.09392634326562002
461,0.1357262631418636
58,0.0427123607677287
241,0.3326941134522661
1103,0.21066177438072478
783,0.09807895361328234
1399,0.03851871064386407
56,0.061002520789941186
665,0.09289063286719212
575,0.3881954417599203
505,0.2058613578251957
443,0.20668450169816058
1283,0.14149109432462698
516,0.18817211317269683
29,0.06728525657992004
270,0.00649270017644599
924,0.16931480391713796
1288,0.06347113400842781
985,0.309631046700737
1327,0.00989082390802167
1439,0.06892563622202108
481,0.18362652485305803
124,0.1676504570496718
198,0.17576031786794105
1229,0.17368457852706384
